name;n;swaps;compares;time;
dual;1900;8503;20991;0.004741;
dual;1900;8503;20991;0.004799;
dual;1900;8503;20991;0.004715;
dual;1900;8503;20991;0.005146;
dual;2000;9083;22336;0.00541;
dual;2000;9083;22336;0.005231;
dual;2000;9083;22336;0.005218;
dual;2000;9083;22336;0.005322;
dual;2000;9083;22336;0.004943;
dual;2000;9083;22336;0.005228;
dual;2000;9083;22336;0.005214;
dual;2000;9083;22336;0.005083;
dual;2000;9083;22336;0.005151;
dual;2000;9083;22336;0.005291;
dual;2100;8446;22419;0.004797;
dual;2100;8446;22419;0.004867;
dual;2100;8446;22419;0.00476;
dual;2100;8446;22419;0.004787;
dual;2100;8446;22419;0.004673;
dual;2100;8446;22419;0.005202;
dual;2100;8446;22419;0.005058;
dual;2100;8446;22419;0.004716;
dual;2100;8446;22419;0.005034;
dual;2100;8446;22419;0.004995;
dual;2200;10450;25781;0.005419;
dual;2200;10450;25781;0.005433;
dual;2200;10450;25781;0.00528;
dual;2200;10450;25781;0.005429;
dual;2200;10450;25781;0.005655;
dual;2200;10450;25781;0.006014;
dual;2200;10450;25781;0.005111;
dual;2200;10450;25781;0.005823;
dual;2200;10450;25781;0.005925;
dual;2200;10450;25781;0.005818;
dual;2300;9026;28359;0.007146;
dual;2300;9026;28359;0.009438;
dual;2300;9026;28359;0.009158;
dual;2300;9026;28359;0.009567;
dual;2300;9026;28359;0.008202;
dual;2300;9026;28359;0.005958;
dual;2300;9026;28359;0.006857;
dual;2300;9026;28359;0.006829;
dual;2300;9026;28359;0.006528;
dual;2300;9026;28359;0.007155;
dual;2400;10531;27266;0.006414;
dual;2400;10531;27266;0.007769;
dual;2400;10531;27266;0.006426;
dual;2400;10531;27266;0.007027;
dual;2400;10531;27266;0.007464;
dual;2400;10531;27266;0.007146;
dual;2400;10531;27266;0.00848;
dual;2400;10531;27266;0.006399;
dual;2400;10531;27266;0.007105;
dual;2400;10531;27266;0.006915;
dual;2500;10535;28187;0.006789;
dual;2500;10535;28187;0.006029;
dual;2500;10535;28187;0.006214;
dual;2500;10535;28187;0.007019;
dual;2500;10535;28187;0.006248;
dual;2500;10535;28187;0.006253;
dual;2500;10535;28187;0.006808;
dual;2500;10535;28187;0.007294;
dual;2500;10535;28187;0.010653;
dual;2500;10535;28187;0.009127;
dual;2600;9193;29956;0.007901;
dual;2600;9193;29956;0.006822;
dual;2600;9193;29956;0.006256;
dual;2600;9193;29956;0.007;
dual;2600;9193;29956;0.006294;
dual;2600;9193;29956;0.006837;
dual;2600;9193;29956;0.007101;
dual;2600;9193;29956;0.006561;
dual;2600;9193;29956;0.006946;
dual;2600;9193;29956;0.006228;
dual;2700;11727;31179;0.007629;
dual;2700;11727;31179;0.006553;
dual;2700;11727;31179;0.006602;
dual;2700;11727;31179;0.007599;
dual;2700;11727;31179;0.006433;
dual;2700;11727;31179;0.007101;
dual;2700;11727;31179;0.006629;
dual;2700;11727;31179;0.006938;
dual;2700;11727;31179;0.006947;
dual;2700;11727;31179;0.006439;
dual;2800;12959;33164;0.008087;
dual;2800;12959;33164;0.008137;
dual;2800;12959;33164;0.007772;
dual;2800;12959;33164;0.007303;
dual;2800;12959;33164;0.007631;
dual;2800;12959;33164;0.007634;
dual;2800;12959;33164;0.011117;
dual;2800;12959;33164;0.009976;
dual;2800;12959;33164;0.011475;
dual;2800;12959;33164;0.010549;
dual;2900;11475;31749;0.010807;
dual;2900;11475;31749;0.011062;
dual;2900;11475;31749;0.010608;
dual;2900;11475;31749;0.010936;
dual;2900;11475;31749;0.011095;
dual;2900;11475;31749;0.010935;
dual;2900;11475;31749;0.008033;
dual;2900;11475;31749;0.008986;
dual;2900;11475;31749;0.007799;
dual;2900;11475;31749;0.010058;
dual;3000;12057;33961;0.011571;
dual;3000;12057;33961;0.011623;
dual;3000;12057;33961;0.011851;
dual;3000;12057;33961;0.011824;
dual;3000;12057;33961;0.011846;
dual;3000;12057;33961;0.011403;
dual;3000;12057;33961;0.011374;
dual;3000;12057;33961;0.011384;
dual;3000;12057;33961;0.011661;
dual;3000;12057;33961;0.011805;
